Lat;Lng
47.4377812622094;-119.83278049179
47.4373791430105;-119.854161145425
47.4374920794914;-119.875759647082
47.4229271986226;-119.875824667935
47.4083046443362;-119.875821670018
47.4079689231141;-119.897173198959
47.3934718043024;-119.897385020467
47.3934494437907;-119.918723014562
47.3789300532759;-119.918880707966
47.3644767680888;-119.918914565571
47.3643353097893;-119.940236117892
47.3494349192166;-119.940442339833
47.3487793338695;-119.961341462173
47.3349524532095;-119.961823326266
47.3346226140055;-119.983233567078
47.3204282294737;-119.983104387336
47.3199963365263;-120.004707203384
47.3057942349823;-120.004782046769
47.2913070623256;-120.00456934507
47.2768082730523;-120.004608811061
47.2695536323069;-120.004505209978
47.2622989711962;-120.004401628836
47.2623179038876;-120.002913865199
47.2527231186138;-120.00377987882
47.2459593692084;-120.004390178426
47.2387269278393;-120.004503877135
47.2315704658664;-120.004769696351
47.2244655807726;-120.004860972243
47.224332676712;-120.004862683899
47.221075636341;-120.004897765459
47.2206012380025;-120.005992799476
47.2205419829522;-120.006129572318
47.2201330169016;-120.007073543525
47.2172682389483;-120.004906725932
47.2171518572321;-120.004818266097
47.2160049976793;-120.003950590018
47.2147533935793;-120.003312320697
47.2131840203494;-120.002821837929
47.2118566007494;-120.00249009122
47.2102658928328;-120.002376101213
47.2093007547992;-120.002443377611
47.2078810260365;-120.002802572313
47.2067032097628;-120.003386788743
47.2059747483245;-120.003904512629
47.2052353117244;-120.004420271814
47.2025943551311;-120.005072247709
47.2008926609733;-120.005491248116
47.1997308528522;-120.005776490501
47.197352618265;-120.005834597315
47.1942025011967;-120.005638338494
47.1929110129226;-120.00532943685
47.1888928225768;-120.004225248062
47.1881996923883;-120.003948093165
47.1881832121995;-120.003941206835
47.1881189955852;-120.003914651311
47.1871203321662;-120.003678532297
47.1858204278955;-120.003531711609
47.1846851314968;-120.003568334077
47.1834241504941;-120.003700622036
47.1825856339814;-120.003969798795
47.181422764931;-120.004609876856
47.1806458626127;-120.005099636929
47.1773658571668;-120.007397768588
47.174445701019;-120.009219883898
47.1743717031364;-120.009265834343
47.1737754074294;-120.009638177049
47.1725264909856;-120.010200406203
47.1714445236075;-120.010523915366
47.1697355923947;-120.010744510159
47.1674113427889;-120.010854138506
47.163486070736;-120.010600420615
47.1616335839913;-120.010343961374
47.160778745364;-120.010162807832
47.1601376736273;-120.00995965405
47.1582376259752;-120.009156945031
47.1575227720317;-120.00877356265
47.1562869259148;-120.007972939551
47.1552589801514;-120.007222661678
47.1535738023686;-120.005698689589
47.151574895496;-120.004151619184
47.1508485874408;-120.003493145585
47.1496628647301;-120.002881134399
47.1485701459687;-120.002220062326
47.1470499214304;-120.001609233853
47.1460292610935;-120.001210781102
47.1454839559516;-120.001087235952
47.1453033419274;-120.001046713875
47.143807226655;-120.000706987836
47.1422057891379;-120.000657549503
47.1402090926315;-120.000507345087
47.1382125684203;-120.000314914996
47.1365832724737;-120.00008900124
47.1348671475614;-120.000231545582
47.1339574468574;-120.000525261146
47.1328444391327;-120.000642060553
47.1315011035959;-120.000800204011
47.1311382717464;-120.000868855906
47.1299167475138;-120.001095162663
47.1277788400218;-120.00158702238
47.1264799857054;-120.002161512056
47.1226190656514;-120.004541229701
47.1216304150593;-120.005373803175
47.1199006634542;-120.006976379471
47.1191734032712;-120.00754538658
47.1185102018298;-120.008342745993
47.118024073528;-120.008716759979
47.1167312085406;-120.009419409194
47.1161933434109;-120.009633170135
47.1153860849904;-120.009845402805
47.1139531847552;-120.009946806691
47.1134133145005;-120.01008827549
47.1128112560157;-120.010443210747
47.1121643198721;-120.011123821361
47.1114380345412;-120.012331255783
47.1111535643745;-120.012980475232
47.1109084476157;-120.013697566722
47.1106190865717;-120.015057631013
47.1105648072183;-120.016584246604
47.1102470748241;-120.017888355154
47.1100150010263;-120.018617343604
47.1093732988252;-120.019908210542
47.1086871179874;-120.020898243445
47.1083304428374;-120.021503854071
47.1075224675978;-120.024037026534
47.1069757960708;-120.025282796764
47.1067598282249;-120.025645121838
47.1064771393563;-120.026118466156
47.105791384933;-120.026883479705
47.1048353212591;-120.027678994547
47.1038414335628;-120.028358319181
47.1016057637041;-120.029355699546
47.1008858562479;-120.029657122088
47.0990924851931;-120.030869371341
47.0936309046811;-120.034225258092
47.0870615659051;-120.037678291911
47.0844136636327;-120.038981569489
47.0832520154086;-120.039469225188
47.0805791857276;-120.040363123068
47.0755007168296;-120.042220625332
47.0737620873811;-120.042668839524
47.0724964179886;-120.042767913093
47.0718450649622;-120.042817585171
47.0698624549122;-120.042669868282
47.0678213613405;-120.042217716162
47.0656495155133;-120.041457726802
47.0642620454671;-120.040831517401
47.0627161076844;-120.040010117223
47.0611473550553;-120.039052496285
47.0594523695982;-120.037899409665
47.0579769346812;-120.036716463321
47.0560857430928;-120.034931303039
47.0549783760437;-120.033749299843
47.0530765882121;-120.031479042574
47.0503317506305;-120.027563474719
47.0475068646147;-120.022894904138
47.0444605693421;-120.018180665092
47.0434817415009;-120.016877773974
47.0416250083399;-120.014403586719
47.0396903807623;-120.012162943577
47.0387147154838;-120.011136990992
47.0366669558037;-120.009382860798
47.0357538591111;-120.008729466966
47.0341005627949;-120.007866243958
47.0330986700959;-120.007450329266
47.0324055232245;-120.007260155049
47.0303625291951;-120.007198617806
47.0290197970145;-120.007311178341
47.0279823448417;-120.007396845168
47.0268100468125;-120.007367493392
47.0249648547594;-120.007075595705
47.022212496743;-120.006322936062
47.0202332020084;-120.006014324779
47.0168655789991;-120.006127390709
47.0162415657937;-120.005838434449
47.0152595236725;-120.005655036805
47.01459343423;-120.005388529791
47.0141793728356;-120.005221949668
47.0130622465572;-120.004390328863
47.0114145208035;-120.002998435824
47.0101268961358;-120.002220593251
47.0089538402464;-120.001700281434
47.0078730571535;-120.001435722163
47.005963006224;-120.001369196344
47.0045020590554;-120.001486951442
47.0032109116747;-120.001799490419
47.0022489062304;-120.002131061852
47.0012652245119;-120.002446749266
47.0001559735911;-120.002657412701
47.0000809037791;-120.00261401764
46.9997347318519;-120.002416814485
46.9993303731805;-120.002276260487
46.9987820919618;-120.002225212213
46.9975658675155;-120.002268488599
46.9956490419553;-120.00166900091
46.9948303884271;-120.001552367467
46.9942733908364;-120.001381183095
46.9939074676567;-120.001176176708
46.9932271003497;-120.000617422404
46.9914137612818;-119.999460073367
46.9893197987365;-119.997780439427
46.988797421343;-119.997532854851
46.9872692461346;-119.997018203147
46.9869748048285;-119.996852655796
46.985766615071;-119.99544144856
46.985470737409;-119.995185774334
46.9851758681547;-119.994930093468
46.9829927710705;-119.994117139477
46.9822545650497;-119.993583168934
46.9802726100839;-119.992528037087
46.978489063988;-119.991158621801
46.9753765914923;-119.989148865904
46.9731625577541;-119.987555433355
46.9710677237515;-119.986331528828
46.970095894718;-119.985761953249
46.9678419240671;-119.984293367511
46.9670534562685;-119.98365401652
46.9658095584987;-119.982566394106
46.9631389058496;-119.980521316393
46.9626975890588;-119.980097012209
46.9616252945124;-119.978849747781
46.9611581049516;-119.97846576922
46.9597788721574;-119.977706139449
46.9578315338603;-119.976231150737
46.956402814366;-119.975301906746
46.9560614628945;-119.97507896461
46.9537193430765;-119.973331746897
46.9515890780368;-119.972191267829
46.9493288424177;-119.970743831922
46.9474868056266;-119.969684801372
46.9467448641719;-119.969111507685
46.9451817646206;-119.967745508329
46.9447826796543;-119.967345055513
46.9439572430453;-119.966288192706
46.942923581982;-119.965641806391
46.9426265137286;-119.965588693795
46.9419068266442;-119.965607824261
46.9403447069515;-119.965643294294
46.9383823595485;-119.965034179669
46.9381580620524;-119.965004374142
46.9375309371127;-119.965098696505
46.9362250460536;-119.964807384117
46.9356517664051;-119.964616913303
46.9349528492327;-119.964167483379
46.9345486971598;-119.964083424391
46.9332816340598;-119.964176051605
46.9324530493853;-119.96444045441
46.9314165083906;-119.964574816165
46.9304620247921;-119.964960573291
46.9291587031094;-119.965293691256
46.927560108471;-119.965299503829
46.9269512859282;-119.965131419871
46.9257356713993;-119.964495062979
46.924680858651;-119.964097278779
46.9223387490295;-119.96356420567
46.9199280914221;-119.963256010342
46.9187419588762;-119.963287795938
46.9173747163343;-119.96343743833
46.9144397969253;-119.964050843279
46.9130724518248;-119.964102415545
46.9078530171325;-119.964188209667
46.9053565515289;-119.964521063099
46.901247057262;-119.964849809795
46.8986486736586;-119.964937575689
46.8978241276987;-119.964963737387
46.8944656638413;-119.965161014587
46.893714990549;-119.965152439878
46.8931696074086;-119.965065834846
46.892276858635;-119.965314662532
46.8910839382192;-119.965510451087
46.8889502044556;-119.965719566581
46.8867586657528;-119.965581238412
46.8842046198226;-119.965700502095
46.8805887672544;-119.965530272428
46.8782499930953;-119.965565752726
46.8781399184621;-119.965567424244
46.877241622536;-119.965581054996
46.8771315972278;-119.965582725964
46.8752900710442;-119.965610661865
46.8737975854239;-119.965513447473
46.8713640757679;-119.965161645351
46.8695289213406;-119.965083871988
46.8680873261537;-119.96502216238
46.8647527779852;-119.965055137328
46.8611281306594;-119.965214942685
46.8577534353753;-119.964800592359
46.8569683258845;-119.964612489807
46.855670017772;-119.963965794916
46.8548514468558;-119.963364337239
46.8543554856468;-119.96299952205
46.8525315488696;-119.961218977651
46.8518179648386;-119.960572543487
46.8500971980908;-119.959012955145
46.8490269728921;-119.957896575885
46.8475371703863;-119.956628540154
46.84251626302;-119.952123185824
46.8414075942984;-119.950935517378
46.8401532136642;-119.949315844182
46.8384831342106;-119.947284868189
46.8362979589322;-119.94485372294
46.8343736874757;-119.943015478513
46.8306933344952;-119.939821040427
46.8303026583865;-119.939481482557
46.8266741803771;-119.935631749102
46.8255598210927;-119.934510781125
46.8253765569882;-119.934324930623
46.8237638996355;-119.93280571056
46.8221159095051;-119.93142081615
46.8204158840354;-119.930124395539
46.817095038122;-119.927709341931
46.8170590437753;-119.927683167703
46.8160597025444;-119.927026680522
46.8147428709674;-119.926357603994
46.8136675953052;-119.92600952288
46.8120316326532;-119.925747278482
46.8109486270168;-119.925706845748
46.8100840663494;-119.925755956901
46.804508834756;-119.926617830685
46.7998806308751;-119.927138012277
46.7985229619317;-119.927419943077
46.7975286320418;-119.927769853935
46.7963278399663;-119.928581149803
46.7925965471222;-119.930876355192
46.7883563865647;-119.933695602363
46.7851740862538;-119.935988433628
46.7820997150161;-119.938419589219
46.781875448094;-119.938539671312
46.7812429542476;-119.938871552045
46.7805778388805;-119.939054074288
46.7797077587794;-119.939446317671
46.7781781322902;-119.940320316657
46.7763700652321;-119.94166816019
46.7749541988752;-119.942888152932
46.7730572492525;-119.944715677862
46.7712725275563;-119.946577891327
46.7697717088016;-119.948321304762
46.7685523368134;-119.949938058684
46.7678405889022;-119.951014806713
46.7668908043722;-119.952704582132
46.764166281605;-119.957975697215
46.7624205468297;-119.960890224941
46.7620256990487;-119.961548563893
46.7600756647447;-119.964444928141
46.7586613173638;-119.966338262968
46.7576013637737;-119.967605584072
46.7566970610963;-119.968516223495
46.7558716109152;-119.969206586489
46.7548774492787;-119.969882654949
46.7538453021951;-119.970427369211
46.7529159908046;-119.970783585924
46.7525485911387;-119.970870954337
46.751828534183;-119.971037564645
46.7507326787992;-119.971112088434
46.7499053230267;-119.971052339414
46.7477055046758;-119.971029919055
46.7457724800543;-119.971224298912
46.744413616187;-119.971492847915
46.7406321809709;-119.972459079955
46.7371381174337;-119.973033589612
46.7292337566595;-119.973399432369
46.7265604706637;-119.973245896571
46.7241391224087;-119.973281377554
46.7225265050781;-119.973045830062
46.7221111770863;-119.972878407673
46.7202594997761;-119.972130811266
46.7189612348981;-119.97148955292
46.7157960339399;-119.969770054727
46.712782615557;-119.968264589866
46.7080142033011;-119.965177977076
46.7065283850204;-119.964096404421
46.7041335851252;-119.962593360255
46.7029062109556;-119.961919889569
46.7019211922568;-119.961463307225
46.7001708901287;-119.960424409186
46.6974806951394;-119.959163817937
46.6968530315183;-119.958749560466
46.6958228512341;-119.958064369942
46.6933968635287;-119.956763456068
46.6926203804584;-119.956235220767
46.6911796383178;-119.954958436098
46.6904950714262;-119.954443267902
46.6873406670811;-119.952494473746
46.6825242982282;-119.949259764727
46.6809831997041;-119.948514346593
46.67903019502;-119.947934561562
46.6773963666869;-119.947335632667
46.674393955867;-119.945617232704
46.6737754828265;-119.94499406221
46.6722260108644;-119.942954261035
46.6713047912232;-119.941617237107
46.6702428922452;-119.939895261734
46.6688935196405;-119.938036910213
46.6684571724144;-119.93750963204
46.6675505973712;-119.936409611922
46.6644225537573;-119.932958730831
46.6638819311861;-119.932360934452
46.6629620907398;-119.931111867122
46.661926745757;-119.929358257094
46.6613599727315;-119.928189208585
46.6602464377865;-119.924763694659
46.6598152206391;-119.923736676449
46.6583887468865;-119.920983782377
46.6578952644121;-119.920192511882
46.6572718278541;-119.919326927171
46.6562145698811;-119.918083725888
46.6551781305778;-119.917027486113
46.6546515860964;-119.916583121952
46.65320923243;-119.915650779307
46.6524159437172;-119.915296926708
46.6516515127734;-119.915098797098
46.6512509247109;-119.914994974433
46.650675245084;-119.914845771314
46.6501181740078;-119.914632752625
46.6498384353572;-119.914524272813
46.6493663470257;-119.914306366267
46.6485777837604;-119.913805173358
46.6464799697498;-119.91216336102
46.6452395943184;-119.910980190875
46.645208418764;-119.910950458726
46.644741238804;-119.910504837991
46.6446258668865;-119.910394793241
46.6439043807413;-119.909706638391
46.6414594477695;-119.907571222314
46.6410375333592;-119.907150477308
46.6408768325543;-119.906990230354
46.639291160801;-119.905409082402
46.6374654512164;-119.903685263572
46.6358708716811;-119.901880429798
46.6357222401787;-119.901711835905
46.6342024945334;-119.899572886486
46.6333384267097;-119.898153256846
46.6329791571897;-119.897301351246
46.6325982690068;-119.89614711379
46.6323895574294;-119.895409001026
46.6322440242314;-119.894692084466
46.6321306770616;-119.894130024122
46.6315188636733;-119.889813704721
46.6305491477183;-119.881664064626
46.6302176274134;-119.880135241184
46.6291952130983;-119.876241864429
46.6288292186597;-119.875816164687
46.6286220630798;-119.875010492463
46.6283715822331;-119.874336682874
46.6275987219303;-119.871694544231
46.6269578964044;-119.868983279611
46.6266210554097;-119.866706377896
46.6264998908136;-119.864976276455
46.6262983053484;-119.857690425214
46.6259401613291;-119.853984920901
46.6259326635806;-119.853443680697
46.6259010042098;-119.851119486721
46.6257217497603;-119.847925367082
46.625596418359;-119.84383898078
46.6254649464475;-119.836401204233
46.6255052355969;-119.834776694078
46.6256401518932;-119.832251500659
46.6257283928714;-119.830602508644
46.6257472499845;-119.828727487297
46.6257949531109;-119.828038295149
46.6258785735652;-119.826574435343
46.6258959344542;-119.825214923205
46.6260804985703;-119.822426321127
46.6262243071744;-119.821528898687
46.627039381392;-119.818660713026
46.6276656643856;-119.814903184243
46.628345909675;-119.812410660665
46.6285670310625;-119.811217671061
46.6290017473975;-119.808867543642
46.6296782229793;-119.80643069868
46.6298930696074;-119.805456671979
46.6302136257171;-119.802869061901
46.6305783969672;-119.800346489342
46.6309281327234;-119.797871897287
46.6315780216905;-119.794272772677
46.631786501321;-119.792892662095
46.6320919676425;-119.790188490266
46.6320940888887;-119.790169708809
46.6323261153164;-119.788116491273
46.6330549644376;-119.784695254745
46.633424505006;-119.782695901774
46.6335869918155;-119.781196877758
46.6337403798564;-119.77664854378
46.6338170324547;-119.775461153072
46.6339738053412;-119.774209036662
46.6343728379007;-119.771731451061
46.6347214099446;-119.768977788654
46.6351666075704;-119.76545845784
46.6353241768842;-119.763601099656
46.6354168287891;-119.761457973321
46.6354276725671;-119.757858871588
46.635671433559;-119.75288304331
46.6356336119127;-119.751450320838
46.6356618568455;-119.750972197127
46.6364062274425;-119.74835820532
46.6366476172209;-119.74750882192
46.6379393059521;-119.742970095151
46.6390644124445;-119.74036648329
46.6410837607759;-119.736296918861
46.6423100986197;-119.73347658062
46.6436138485841;-119.72987058017
46.6447663055043;-119.727072874611
46.6459859419258;-119.723398113721
46.6470684549886;-119.720447844079
46.6474487088763;-119.719052668614
46.6478149303054;-119.717215634472
46.6486887637678;-119.712073980675
46.6488181887088;-119.71105666642
46.6488854990717;-119.71010396433
46.6489414001163;-119.705945742751
46.6489262951923;-119.704460594398
46.6485730991964;-119.696366071243
46.6484360298611;-119.694225697483
46.6482165691045;-119.692194075338
46.6478395547045;-119.689483888494
46.6470966895134;-119.684841976509
46.6465016482481;-119.681121730493
46.6461987848162;-119.679660946354
46.6457500332087;-119.678122707597
46.6453669847339;-119.677125072109
46.6444441883479;-119.675144167859
46.6438442403184;-119.673616278854
46.6429531804498;-119.671057619122
46.6423051344295;-119.668929362382
46.6415135109595;-119.665963201996
46.6410495604042;-119.663919785846
46.6406698171504;-119.661771577041
46.6403331058723;-119.659188791137
46.6401596372105;-119.657041423105
46.6400726652374;-119.654892730544
46.6400620015916;-119.651966458768
46.6401329841435;-119.649819282254
46.6403548925463;-119.647805103172
46.6409571664014;-119.645323064732
46.6411009887759;-119.644568284415
46.6412392054198;-119.642881857564
46.6413268047272;-119.641236037879
46.6414365751115;-119.640402147927
46.6415920629214;-119.639718791881
46.64214218655;-119.637982042015
46.6423546825278;-119.637154424448
46.6425416095778;-119.635988803434
46.6428133301165;-119.633388329965
46.6429652231564;-119.632326769866
46.6434220245006;-119.630029926128
46.6440042952576;-119.627711119297
46.6446688983787;-119.625522337318
46.6454984182077;-119.623187450969
46.6460772483407;-119.62178243348
46.6464189749309;-119.620950608363
46.6475829517529;-119.618478780075
46.6503807257561;-119.613602758498
46.6538701541953;-119.607663448721
46.6573090778916;-119.601134761486
46.6611086750886;-119.595395837666
46.6648707152971;-119.589001474669
46.6699058628282;-119.581684307488
46.6715802556926;-119.579831345344
46.6767310078776;-119.57426951492
46.6794315201311;-119.571219125059
46.6847582589151;-119.56595548282
46.6881205903274;-119.562434474804
46.6913817109187;-119.558436546107
46.6942331424495;-119.554283819043
46.6977745678003;-119.549831638555
46.7015080790468;-119.545764095984
46.706713804541;-119.539469388479
46.7081751375524;-119.537081441578
46.7089268555803;-119.535854135962
46.7096438897365;-119.534681233277
46.7122771812495;-119.533007654385
46.7150961521001;-119.530979702879
46.7179156703124;-119.529302446666
46.7211627805643;-119.526129965562
46.7227498462102;-119.524147448241
46.7233499041574;-119.523179568658
46.7237930323417;-119.522461774793
46.7254088414716;-119.520522395961
46.726780862708;-119.518455718345
46.7276375786435;-119.516581764978
46.7276456745254;-119.516426082069
46.727762741704;-119.514170696057
46.7276868552532;-119.511388365692
46.7269661215102;-119.508585965319
46.7261582818572;-119.50501557003
46.724705261268;-119.501118194347
46.7232116326384;-119.49869327288
46.720981445869;-119.495071899364
46.7203408541783;-119.493203630317
46.719587040831;-119.491526952829
46.7181462208483;-119.489065650413
46.7168140193681;-119.487112813528
46.7156684648816;-119.485762625902
46.7138673538936;-119.483974275053
46.7127835394012;-119.483037709459
46.7112973483312;-119.4820130469
46.7106563853803;-119.481478925232
46.7087852737792;-119.479305452907
46.7065453999875;-119.476820163484
46.704574719051;-119.474427654812
46.7005912014319;-119.469586198564
46.6969130288602;-119.464873107704
46.6949693877244;-119.462088390315
46.6938309091444;-119.460306700477
46.6928382724852;-119.45859801027
46.6907355284549;-119.454625091117
46.6899531527188;-119.453370850739
46.6891961014138;-119.452287521768
46.6883505185063;-119.451399253609
46.687268459893;-119.45053547104
46.6862411556261;-119.449925703515
46.6855160807932;-119.449692703819
46.6847846775867;-119.449726781126
46.6830577868916;-119.450190589789
46.6822638183029;-119.450504838523
46.6814884178056;-119.450918295685
46.6805041025437;-119.451706382922
46.6794677621781;-119.452899872688
46.6792999694242;-119.453108310655
46.679052189858;-119.453458766217
46.6790385841273;-119.452857663864
46.6790204398182;-119.452056266219
46.6790099929999;-119.451595014183
46.6790047523169;-119.451363625526
46.679000554776;-119.451178245372
46.6790004769537;-119.451174836167
46.6789979198376;-119.45106234416
46.6788979035197;-119.446591956466
46.6788929110939;-119.446368982935
46.6788724637839;-119.445456056447
46.6788684204565;-119.445275658587
46.6788046098271;-119.442429983824
46.6785875468582;-119.432058207346
46.6783783878679;-119.42170442374
46.6781783157919;-119.41131221669
46.6780339607002;-119.400758442211
46.678142365789;-119.3902005608
46.6781537571284;-119.379706342814
46.6781793568839;-119.369165273991
46.6853951611891;-119.369235464109
46.6926306060665;-119.369263630618
46.6998558818035;-119.369310946113
46.7070811465732;-119.369358278195
46.7145692725013;-119.369376584305
46.7220573863748;-119.369394895469
46.7295445857985;-119.369411539484
46.7375933012093;-119.36942920479
46.7448545145554;-119.369436300108
46.7521091717149;-119.36946638797
46.7593767512875;-119.36945208387
46.7666301063162;-119.369482715423
46.7738983199903;-119.369470655137
46.7811512353603;-119.369507030636
46.7884442150272;-119.369449847956
46.7955748199527;-119.369377622658
46.8026969734232;-119.369247602979
46.8099728382593;-119.369216205992
46.8176171683;-119.369142630244
46.8254321829863;-119.369093139208
46.8327189917502;-119.3690855777
46.8399265612165;-119.369106341482
46.8471124610701;-119.368904623899
46.8543438637095;-119.368916891437
46.861589555518;-119.368884165847
46.8688154568688;-119.368886332209
46.8760456003731;-119.368865615588
46.8832747878305;-119.368867594752
46.8902843282844;-119.368744917928
46.8972933948135;-119.368622218935
46.9047198758941;-119.368639757883
46.91254646647;-119.368671051759
46.9125447821572;-119.365687560765
46.912575698437;-119.356376836478
46.9125788534047;-119.355311890043
46.9126132621624;-119.345054295405
46.912611992262;-119.344898785825
46.912651741468;-119.334513310513
46.9126526541119;-119.334213781691
46.912676462058;-119.323985122779
46.912677639382;-119.323544872385
46.9126809743534;-119.313377920447
46.9126806814723;-119.312935720299
46.9126779968327;-119.302776835489
46.9126755741226;-119.302289621397
46.9126229207474;-119.292308717939
46.9126194171475;-119.291707348375
46.9125568927984;-119.281838670306
46.9125576189657;-119.28112552696
46.9124600827009;-119.271296549573
46.912452098377;-119.270494959857
46.9123823645254;-119.260752198072
46.9123755866627;-119.259837790524
46.9123091330704;-119.250085235308
46.9123023166569;-119.249086767062
46.9122351122367;-119.239233941055
46.9122255545026;-119.238361726817
46.9121613093933;-119.228114277091
46.9121623353888;-119.227908110885
46.9122170622345;-119.217455419884
46.912218825181;-119.217326686913
46.9123407056474;-119.20695896093
46.9123424741976;-119.206805655507
46.9124092348334;-119.196598903506
46.9124108003091;-119.196168144419
46.9123626421494;-119.185992026731
46.9123779363042;-119.185481707693
46.912338159588;-119.175382521607
46.9123295562734;-119.174804300355
46.9122875809257;-119.164926839118
46.9122843066841;-119.16416724155
46.9122406103363;-119.154469302076
46.9122442252987;-119.153528566801
46.9122398926021;-119.143650924074
46.9122382729287;-119.142888894285
46.9122137983432;-119.132836076163
46.9122037051748;-119.132252708918
46.9121766844383;-119.128943861322
46.9121177826861;-119.121770895208
46.9121164439102;-119.121592468028
46.9120723115223;-119.11626236991
46.9120279295235;-119.110932276589
46.912026016276;-119.110705833312
46.9119418980976;-119.100290251123
46.9119382948915;-119.099873400469
46.9118546268606;-119.089648414476
46.9118523356867;-119.089158963088
46.9118060677297;-119.078941725923
46.9118036910838;-119.078445044998
46.9117565045562;-119.068235065023
46.9117494809633;-119.067731195417
46.9116070514838;-119.057514023162
46.911600895259;-119.057075643591
46.9114565998164;-119.046793040785
46.9114530530076;-119.046420104017
46.9113538603657;-119.036137419094
46.9113537799821;-119.03582022389
